hs3 164034067 164089066 -0.61448
hs3 164089067 164104066 -0.38337
hs3 164104067 164114066 0.056669
hs3 164114067 181209066 0.022484
hs3 181209067 181379066 0.056477
hs3 181379067 181449066 0.086639
hs3 181449067 182999066 0.069824
hs3 182999067 184239066 0.090415
hs3 184239067 186169066 0.080017
hs3 186169067 196829066 0.0077743
hs3 196829067 196904066 -0.051287
hs3 196904067 196934066 -0.21439
hs3 196934067 196939066 -0.17025
hs3 196939067 196944066 -0.11504
hs3 196944067 196959066 -0.062019
hs4 17611414 25516413 -0.02924
hs4 25516414 52381413 -0.020811
hs4 52381414 54006413 0.11382
hs4 54006414 54526413 0.2355
hs4 54526414 54531413 0.23487
hs4 54531414 54556413 0.25953
hs4 54556414 54741413 0.29487
hs4 54741414 55191413 0.27385
hs4 55191414 55456413 0.21557
hs4 55456414 61926413 0.038614
hs4 61926414 69056413 -0.0097913
hs4 69056414 69066413 -0.23589
hs4 69066414 69116413 -0.28611
hs4 69116414 69156413 -0.3274
hs4 69156414 69166413 -0.22007
hs4 69166414 70156413 -0.014124
hs4 70156414 70181413 -0.08021
hs4 70181414 70206413 -0.174
hs4 70206414 70241413 -0.19028
hs4 70241414 70266413 -0.12655
hs4 70266414 70381413 -0.050528
hs4 70381414 190776413 -0.011588
hs4 190776414 190911413 -0.091124
hs5 770150 830149 -0.066398
hs5 830150 880149 0.043899
hs5 880150 8775149 -0.021224
hs5 8775150 8800149 -0.044654
hs5 8800150 39555149 -0.010367
hs5 39555150 60955149 -0.0042947
hs5 60955150 68865149 -0.01079
hs5 68865150 69770149 -0.069
hs5 69770150 70340149 -0.037067
hs5 70340150 70350149 -0.010734
hs5 70350150 140200149 -0.010275
hs5 140200150 140220149 -0.18999
hs5 140220150 150185149 -0.012143
hs5 150185150 150205149 -0.1187
hs5 150205150 180350149 -0.0042048
hs5 180350150 180360149 -0.21525
hs5 180360150 180365149 -0.040263
hs6 202635 252634 -0.13722
hs6 252635 322634 -0.20009
hs6 322635 342634 -0.11255
hs6 342635 31392634 -0.018994
hs6 31392635 31422634 -0.078397
hs6 31422635 32557634 -0.021241
hs6 32557635 32562634 -0.1537
hs6 32562635 32582634 -0.12056
hs6 32582635 32592634 -0.32473
hs6 32592635 32602634 -0.62198
hs6 32602635 32607634 -0.47638
hs6 32607635 32632634 -0.36791
hs6 32632635 32717634 -0.04769
hs6 32717635 32732634 -0.099896
hs6 32732635 35862634 -0.016948
hs6 35862635 79032634 -0.023886
hs6 79032635 79082634 -0.39872
hs6 79082635 165642634 -0.063544
hs6 165642635 165652634 0.11499
hs7 38260214 54565213 0.35025
hs7 54565214 54640213 0.92665
hs7 54640214 54670213 1.0705
hs7 54670214 54705213 1.1739
hs7 54705214 54750213 1.3786
hs7 54750214 54765213 1.4931
hs7 54765214 54820213 1.6268
hs7 54820214 54835213 1.6533
hs7 54835214 54890213 1.8535
hs7 54890214 54935213 1.9723
hs7 54935214 55190213 2.0048
hs7 55190214 55250213 2.0272
hs7 55250214 55260213 1.8938
hs7 55260214 55315213 1.7151
hs7 55315214 55350213 1.4786
hs7 55350214 55440213 1.3743
hs7 55440214 55510213 1.1561
hs7 55510214 55630213 0.90396
hs7 55630214 55645213 0.66752
hs7 55645214 100170213 0.3256
hs7 100170214 100175213 0.20391
hs7 100175214 133435213 0.3119
hs7 133435214 133450213 0.11131
hs7 133450214 141410213 0.30957
hs7 141410214 141440213 0.12747
hs7 141440214 141690213 0.29442
hs7 141690214 141700213 0.19466
hs7 141700214 141715213 0.24097
hs7 141715214 141720213 0.20757
hs7 141720214 142155213 0.25757
hs7 142155214 142165213 -0.052204
hs7 142165214 142175213 -0.11031
hs7 142175214 143580213 0.19561
hs8 7253811 7793810 -0.16415
hs8 7793811 12273810 -0.02388
hs8 12273811 12288810 -0.074356
hs8 12288811 39353810 -0.020299
hs8 39353811 39363810 -0.38547
hs8 39363811 39373810 -0.48554
hs8 39373811 39428810 -0.51851
hs8 39428811 39433810 -0.50987
hs8 39433811 39488810 -0.54951
hs8 39488811 39503810 -0.4554
hs8 39503811 39508810 -0.18421
hs9 633132 19483131 -0.22913
hs9 19483132 19508131 -0.34618
hs9 19508132 21063131 -0.49134
hs9 21063132 21123131 -0.62672
hs9 21123132 21228131 -0.69971
hs9 21228132 21698131 -0.80952
hs9 21698132 21733131 -0.87176
hs9 21733132 21753131 -0.91007
hs9 21753132 21768131 -0.92971
hs9 21768132 21793131 -0.96884
hs9 21793132 21818131 -1.0061
hs9 21818132 21843131 -1.0279
hs9 21843132 21888131 -1.0572
hs9 21888132 21898131 -1.1055
hs9 21898132 21933131 -1.1257
hs9 21933132 21943131 -1.1526
hs9 21943132 22008131 -1.1605
hs9 22008132 22078131 -1.095
hs9 22078132 22138131 -1.0531
hs9 22138132 22273131 -1.0125
hs9 22273132 22293131 -0.95072
hs9 22293132 22318131 -0.90966
hs9 22318132 22668131 -0.85058
hs9 22668132 23118131 -0.75333
hs9 23118132 23283131 -0.70563
hs9 23283132 23368131 -0.68013
hs9 23368132 24418131 -0.63596
hs9 24418132 24988131 -0.57438
hs9 24988132 25733131 -0.52133
hs9 25733132 25943131 -0.51065
hs9 25943132 26033131 -0.49239
hs9 26033132 26643131 -0.4641
hs9 26643132 28338131 -0.33266
hs9 28338132 112063131 -0.044449
hs9 112063132 112073131 -0.019836
hs9 112073132 116118131 0.0094488
hs9 116118132 116128131 -0.036874
hs10 38560545 38625544 -0.2589
hs10 38625545 38670544 -0.21283
hs10 38670545 42170544 -0.1353
hs10 42170545 42175544 -0.17303
hs10 42175545 42180544 -0.219
hs10 42180545 45555544 -0.28093
hs10 45555545 46385544 -0.26243
hs10 46385545 46395544 -0.24907
hs10 46395545 47005544 -0.28125
hs10 47005545 47175544 -0.3075
hs10 47175545 47730544 -0.2537
hs10 47730545 47950544 -0.282
hs10 47950545 50055544 -0.29566
hs10 50055545 52875544 -0.29338
hs10 52875545 52885544 -0.34116
hs10 52885545 89560544 -0.26833
hs10 89560545 89590544 -0.35927
hs10 89590545 89615544 -0.3843
hs10 89615545 89640544 -0.40215
hs10 89640545 89680544 -0.40018
hs10 89680545 90480544 -0.32965
hs10 90480545 97980544 -0.20861
hs10 97980545 97995544 -0.20678
hs10 97995545 100675544 -0.18221
hs10 100675545 100690544 -0.20203
hs10 100690545 127565544 -0.16838
hs10 127565545 127610544 -0.1035
hs10 127610545 134755544 -0.14171
hs10 134755545 135255544 -0.079978
hs11 5742373 5747372 -0.50594
hs11 5747373 5762372 -0.4267
hs11 5762373 5832372 -0.095057
hs11 5832373 5842372 -0.11541
hs11 5842373 7757372 -0.089533
hs11 7757373 7772372 -0.14017
hs11 7772373 7787372 -0.18468
hs11 7787373 18902372 -0.079196
hs11 18902373 18917372 -0.099605
hs11 18917373 55122372 -0.060727
hs11 55122373 55187372 -0.43409
hs11 55187373 55197372 -0.34458
hs11 55197373 55207372 -0.18186
hs11 55207373 77127372 -0.027819
hs11 77127373 78122372 0.0086045
hs11 78122373 86687372 -0.021004
hs11 86687373 86707372 0.025288
hs12 8013855 9523854 0.0035162
hs12 9523855 9558854 -0.76167
hs12 9558855 9588854 -0.12301
hs12 9588855 10463854 0.0023712
hs12 10463855 10488854 -0.057544
hs12 10488855 11403854 0.0016454
hs12 11403855 11433854 -0.089653
hs12 11433855 34423854 0.015247
hs12 34423855 36163854 -0.029834
hs12 36163855 56343854 0.00072966
hs12 56343855 56363854 0.28814
hs12 56363855 56383854 0.37677
hs12 56383855 56393854 0.43713
hs12 56393855 56443854 0.49423
hs12 56443855 56588854 0.4001
hs12 56588855 56768854 0.30345
hs12 56768855 56853854 0.21269
hs12 56853855 56943854 0.13184
hs12 56943855 62568854 0.031697
hs12 62568855 62578854 0.037424
hs12 62578855 64273854 0.013864
hs12 64273855 64553854 0.039218
hs12 64553855 67158854 0.018973
hs12 67158855 67198854 0.061978
hs12 67198855 67238854 0.056485
hs12 67238855 67358854 0.062359
hs12 67358855 67393854 0.17852
hs12 67393855 67453854 0.25101
hs12 67453855 67468854 0.2884
hs12 67468855 67553854 0.32564
hs12 67553855 67583854 0.28003
hs12 67583855 67588854 0.22741
hs12 67588855 67633854 0.20993
hs12 67633855 68088854 0.11704
hs12 68088855 68108854 0.036799
hs12 68108855 69188854 0.066559
hs12 69188855 69253854 0.062292
hs13 31085954 31185953 -0.077062
hs13 31185954 34400953 -0.11569
hs13 34400954 35080953 -0.098538
hs13 35080954 35085953 -0.11539
hs13 35085954 35480953 -0.10531
hs13 35480954 37860953 -0.12854
hs13 37860954 38105953 -0.10452
hs13 38105954 56650953 -0.14059
hs13 56650954 56655953 -0.2113
hs13 56655954 56675953 -0.29418
hs13 56675954 56695953 -0.043663
hs13 56695954 113060953 -0.068779
hs13 113060954 113070953 -0.027366
hs14 19264474 19289473 -0.32689
hs14 19289474 19494473 -0.39066
hs14 19494474 40699473 -0.10192
hs14 40699474 73069473 -0.11271
hs14 73069474 73079473 -0.18975
hs14 73079474 105594473 -0.11076
hs14 105594474 105599473 -0.32905
hs14 105599474 105624473 -0.60306
hs14 105624474 105634473 -0.22452
hs14 105634474 105854473 -0.067901
hs14 105854474 105859473 -0.22875
hs14 105859474 105899473 -0.20533
hs14 105899474 105959473 -0.070603
hs14 105959474 105989473 -0.25711
hs14 105989474 106004473 -0.070906
hs15 18722556 18807555 -0.15178
hs15 18807556 19882555 -0.17933
hs15 19882556 20082555 -0.13371
hs15 20082556 22037555 -0.069845
hs15 22037556 22057555 -0.24079
hs15 22057556 22292555 -0.10602
hs15 22292556 28717555 -0.073293
hs15 28717556 95612555 -0.045348
hs15 95612556 95632555 -0.077372
hs16 14953088 15023087 -0.049458
hs16 15023088 31958087 -0.0087686
hs16 31958088 33543087 0.023943
hs16 33543088 34338087 -0.022609
hs16 34338088 54343087 -0.0093519
hs16 54343088 54353087 -0.10245
hs16 54353088 54383087 -0.15905
hs16 54383088 68703087 -0.023697
hs16 68703088 68708087 -0.094001
hs16 68708088 68758087 -0.10435
hs16 68758088 69398087 -0.015161
hs16 69398088 72933087 -0.01393
hs16 72933088 72968087 -0.083258
hs17 22329170 41524169 -0.012009
hs17 41524170 41529169 -0.058581
hs17 41529170 41564169 -0.092338
hs17 41564170 41704169 -0.15996
hs17 41704170 41709169 -0.12085
hs17 41709170 41839169 -0.056655
hs17 41839170 42904169 -0.0084404
hs17 42904170 43024169 0.021048
hs17 43024170 63739169 0.0079758
hs17 63739170 71394169 0.0012375
hs17 71394170 77439169 0.0034185
hs17 77439170 77474169 0.072163
hs17 77474170 77499169 0.069191
hs18 54079317 64044316 -0.003778
hs18 64044317 65359316 -0.0071278
hs18 65359317 65369316 -0.035048
hs18 65369317 73964316 -0.0036267
hs18 73964317 74034316 0.025373
hs18 74034317 74114316 0.0048874
hs18 74114317 74584316 0.027652
hs18 74584317 75684316 0.0091049
hs18 75684317 75719316 0.028865
hs19 20419419 20439418 0.04698
hs19 20439419 20464418 0.024447
hs19 20464419 20494418 0.049294
hs19 20494419 21879418 0.12134
hs19 21879419 21894418 0.13867
hs19 21894419 38179418 0.10246
hs19 38179419 40539418 0.077547
hs19 40539419 40549418 -0.050702
hs19 40549419 40559418 0.050844
hs19 40559419 48454418 0.061924
hs19 48454419 52944418 0.025575
hs19 52944419 52959418 -0.01376
hs19 52959419 56829418 0.0064718
hs19 56829419 56844418 -0.25923
hs19 56844419 58239418 0.00054951
hs19 58239419 59424418 0.001667
hs19 59424419 59434418 -0.043094
hs19 59434419 59489418 -0.0053299
hs19 59489419 59499418 -0.084892
hs20 1503748 1508747 -0.012545
hs20 1508748 1513747 -0.22093
hs20 1513748 1533747 -0.32963
hs20 1533748 1538747 -0.017869
hs20 1538748 1543747 0.025668
hs21 10116631 10146630 -0.12388
hs21 10146631 10171630 -0.075958
hs21 10171631 13381630 -0.048665
hs21 13381631 27116630 -0.0025842
hs21 27116631 43661630 -0.002781
hs22 18989219 19039218 0.024519
hs22 19039219 22674218 -0.078361
hs22 22674219 22684218 -0.13138
hs22 22684219 22699218 -0.24134
hs22 22699219 22704218 -0.68749
hs22 22704219 22724218 -0.62385
hs22 22724219 22729218 -0.10895
hs22 22729219 22734218 -0.016456
hs22 22734219 37684218 -0.045666
hs22 37684219 37709218 -0.21936
hs22 37709219 37719218 -0.10934
hsX 2835317 2850316 0.26929
hsX 2850317 47850316 0.36728
hsX 47850317 52920316 0.36017
hsX 52920317 52970316 0.26641
hsX 52970317 90870316 0.3655
hsX 90870317 90915316 0.15347
hsX 90915317 91310316 0.24013
hsX 91310317 91425316 0.2862
hsX 91425317 92185316 0.23078
hsX 92185317 92260316 0.18123
hsX 92260317 92290316 0.23207
hsX 92290317 92300316 0.2017
hsX 92300317 154040316 0.23244
hsX 154040317 154045316 0.15209
hsX 154045317 154080316 0.24487
hsY 3220451 3225450 -0.51558
hsY 3225451 6650450 -0.44504
hsY 6650451 6695450 -0.72464
hsY 6695451 10375450 -1.4499
hsY 10375451 10515450 -1.7539
hsY 10515451 12500450 -0.26629
hsY 12500451 24685450 -1.5236
